Title,Organization,URL,Rating,Metadata,Skills
Getting Started with Google Workspace en Español,Google Cloud,https://www.coursera.org/specializations/getting-started-with-google-workspace-es,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Probability & Statistics, Experiment, Statistical Tests, Human Computer Interaction, User Experience, R Programming, Statistical Programming, User Experience Design, Data Analysis, General Statistics, Statistical Analysis, User Research, Visual Design, Probability Distribution, Regression, Collaboration"
Interaction Design,University of California San Diego,https://www.coursera.org/specializations/interaction-design,4.5,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Adaptability, Business Analysis, Collaboration, Communication, Planning, Strategy"
Certified Business Analysis Professional™ (CBAP®),Starweaver,https://www.coursera.org/specializations/certified-business-analysis-professional-cbap,4.7,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Data Analysis, Data Model"
ChatGPT Advanced Data Analysis,Vanderbilt University,https://www.coursera.org/learn/chatgpt-advanced-data-analysis,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Critical Thinking, Creativity"
"Teaching with Art: Using Inquiry, Activities, and Themes",The Museum of Modern Art,https://www.coursera.org/specializations/teaching-with-art,4.8,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Supply Chain Systems, Supply Chain and Logistics, Data Analysis, Planning, Business Analysis, Operations Management, Process Analysis, Strategy and Operations, Estimation, Forecasting, Leadership and Management, Operational Analysis, Probability & Statistics, Spreadsheet Software, Statistical Analysis, Operations Research, Performance Management, Project Management, Finance, Procurement"
Supply Chain Excellence,Rutgers the State University of New Jersey,https://www.coursera.org/specializations/supply-chain-excellence,4.7,Advanced · Specialization · 3 - 6 Months,"Skills you'll gain: Graphic Design, Visual Design"
Design Fundamentals,Adobe,https://www.coursera.org/learn/design-fundamentals,4.6,Beginner · Course · 1 - 4 Weeks,Skills you'll gain: Writing
Music Education for Teachers,Berklee,https://www.coursera.org/specializations/music-education,4.8,Intermediate · Specialization · 3 - 6 Months,
Introduction to Logic and Critical Thinking,Duke University,https://www.coursera.org/specializations/logic-critical-thinking-duke,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Communication, Critical Thinking, Human Learning"
American Contract Law I,Yale University,https://www.coursera.org/learn/contracts-1,4.8,Beginner · Course · 1 - 3 Months,Skills you'll gain: Leadership and Management
Understanding Medical Research: Your Facebook Friend is Wrong,Yale University,https://www.coursera.org/learn/medical-research,4.9,Beginner · Course · 1 - 3 Months,Skills you'll gain: General Statistics
Write A Feature Length Screenplay For Film Or Television,Michigan State University,https://www.coursera.org/learn/write-a-feature-length-screenplay-for-film-or-television,4.6,Beginner · Course · 3 - 6 Months,Skills you'll gain: Writing
Antibiotic Stewardship ,Stanford University,https://www.coursera.org/learn/antibiotic-stewardship,4.7,Advanced · Course · 1 - 3 Months,"Skills you'll gain: Change Management, Project Management, Risk Management"
Teach English Now! Capstone Project 1,Arizona State University,https://www.coursera.org/learn/teaching-english-capstone,4.9,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Product Management, Leadership and Management, Strategy and Operations, Design and Product, Strategy, Product Lifecycle, Feature Engineering, Business Process Management, Innovation, Internet Of Things, Operations Management, Technical Product Management, Entrepreneurship, Product Design, Product Strategy, Business Analysis, Cloud-Based Integration"
Operations and Process Management,Illinois Tech,https://www.coursera.org/learn/illinois-tech-operations-process-management,4.8,Intermediate · Course · 1 - 3 Months,"Skills you'll gain: Bioinformatics, Computational Thinking, Problem Solving, Biostatistics, Computational Logic, Critical Thinking"
Digital Technologies and the Future of Manufacturing,University of Michigan,https://www.coursera.org/specializations/digital-technologies-future-of-manufacturing,4.6,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Python Programming, Computer Programming, Data Analysis, Data Visualization"
Politics and Economics of International Energy,Sciences Po,https://www.coursera.org/learn/global-energy,4.7,Beginner · Course · 1 - 3 Months,
Troubles du spectre de l'autisme : diagnostic,University of Geneva,https://www.coursera.org/learn/troubles-spectre-autisme-diagnostic,4.9,Intermediate · Course · 1 - 3 Months,
Biology Meets Programming: Bioinformatics for Beginners,University of California San Diego,https://www.coursera.org/learn/bioinformatics,4.2,Beginner · Course · 1 - 4 Weeks,
Data Visualization with Python,IBM,https://www.coursera.org/learn/python-for-data-visualization,4.5,Intermediate · Course · 1 - 3 Months,
Managerial Economics and Business Analysis,University of Illinois Urbana-Champaign,https://www.coursera.org/specializations/managerial-economics-business-analysis,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Market Analysis, Finance, Business Analysis, Financial Analysis, Data Analysis, Behavioral Economics, Decision Making, Econometrics, Probability & Statistics, Accounting, Banking, General Statistics, Statistical Analysis, Leadership and Management, Basic Descriptive Statistics, Exploratory Data Analysis, Financial Accounting, Financial Management, Strategy and Operations, Investment Management, Market Research, Probability Distribution, Regulations and Compliance, Marketing, Risk Management, Securities Trading, Statistical Tests, Correlation And Dependence, Securities Sales, Strategy, Taxes, Game Theory, Regression, Microsoft Excel"
Computational Social Science,"University of California, Davis",https://www.coursera.org/specializations/computational-social-science-ucdavis,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Big Data, Computational Thinking, Data Analysis, Machine Learning, Human Learning, Network Analysis, Machine Learning Algorithms, Social Media, Data Management, Natural Language Processing, Algorithms, Behavioral Economics, Exploratory Data Analysis, Network Architecture, Network Model, Probability & Statistics, Theoretical Computer Science, Applied Machine Learning, Computer Networking, Computer Programming, Data Model, Statistical Machine Learning, General Statistics, Graph Theory"
Real-World Engineering Management,Advancing Women in Tech,https://www.coursera.org/specializations/real-world-engineering-management,4.6,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Leadership and Management, Cloud Engineering, People Management, Software Architecture, Software Engineering"
Hospitality Luxury Brand Management,Starweaver,https://www.coursera.org/learn/hospitality-luxury-brand-management,4.4,Intermediate · Course · 1 - 4 Weeks,"Skills you'll gain: Innovation, Leadership and Management"
Music Business,Berklee,https://www.coursera.org/specializations/music-business,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Critical Thinking, Creativity, Regulations and Compliance, Strategy, Decision Making, Problem Solving, Process Analysis, Communication, Leadership and Management, Brand Management, Entrepreneurship, Planning, Writing, Business Analysis, Deep Learning, Strategy and Operations, Marketing, Social Media, Innovation"
Essentials of Global Health,Yale University,https://www.coursera.org/learn/essentials-global-health,4.9,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Computer Programming, Computer Programming Tools, Programming Principles, Python Programming, Data Structures, Web Development, Web Development Tools, Computer Networking, Database Application, HTML and CSS"
Using Python to Access Web Data,University of Michigan,https://www.coursera.org/learn/python-network-data,4.8,Beginner · Course · 1 - 3 Months,Skills you'll gain: Communication
Spanish for Successful Communication in Healthcare Settings,Rice University,https://www.coursera.org/learn/spanish-in-healthcare-settings,4.7,Intermediate · Course · 1 - 3 Months,Skills you'll gain: Epidemiology
Suicide Prevention,Wesleyan University,https://www.coursera.org/learn/suicide-prevention,4.6,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: React (web framework), Front-End Web Development, Javascript, Web Development"
React Basics,Meta,https://www.coursera.org/learn/react-basics,4.7,Beginner · Course · 1 - 4 Weeks,
English for Common Interactions in the Workplace: Basic Level,Pontificia Universidad Católica de Chile,https://www.coursera.org/learn/english-common-interactions-workplace-basic-level,4.7,Mixed · Course · 1 - 3 Months,
Wind Energy,Technical University of Denmark (DTU),https://www.coursera.org/learn/wind-energy,4.7,Mixed · Course · 3 - 6 Months,
Data Storage and Queries,DeepLearning.AI,https://www.coursera.org/learn/data-storage-and-queries,4.8,Intermediate · Course · 1 - 4 Weeks,"Skills you'll gain: Leadership and Management, Risk Management"
International Security Management,Erasmus University Rotterdam,https://www.coursera.org/learn/international-security-management,4.7,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Communication, Planning, Leadership and Management"
Palliative Care Always,Stanford University,https://www.coursera.org/specializations/palliative-care-always,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Front-End Web Development, HTML and CSS, Javascript, React (web framework), Web Design, Web Development"
HTML and CSS in depth,Meta,https://www.coursera.org/learn/html-and-css-in-depth,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Machine Learning, Forecasting, Tensorflow, Applied Machine Learning, Deep Learning, Artificial Neural Networks, Human Learning, Machine Learning Algorithms, Statistical Analysis, Statistical Machine Learning"
"Sequences, Time Series and Prediction",DeepLearning.AI,https://www.coursera.org/learn/tensorflow-sequences-time-series-and-prediction,4.7,Intermediate · Course · 1 - 4 Weeks,"Skills you'll gain: Computer Vision, Deep Learning, Machine Learning, Machine Learning Algorithms, Artificial Neural Networks, Visualization (Computer Graphics), Algorithms, Applied Machine Learning, Machine Learning Software, Python Programming, Computer Programming, Data Science"
Introduction to Computer Vision and Image Processing,IBM,https://www.coursera.org/learn/introduction-computer-vision-watson-opencv,4.3,Beginner · Course · 1 - 3 Months,Skills you'll gain: Strategy
Accelerate Your Learning with ChatGPT,Deep Teaching Solutions,https://www.coursera.org/learn/learning-chatgpt,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: SAS (Software), Data Analysis, Statistical Programming, Data Analysis Software, Computer Programming, Statistical Analysis, Programming Principles, Data Management, Exploratory Data Analysis, Data Structures, Databases, SQL, Process Analysis"
Advanced Digital Transformation,IIMA - IIM Ahmedabad,https://www.coursera.org/specializations/advanced-digital-transformation-iima,4.6,Intermediate · Specialization · 3 - 6 Months,Skills you'll gain: Communication
SAS Programmer,SAS,https://www.coursera.org/professional-certificates/sas-programming,4.8,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Collaboration, Leadership and Management, Product Lifecycle, Product Management"
"Speak English Professionally: In Person, Online & On the Phone",Georgia Institute of Technology,https://www.coursera.org/learn/speak-english-professionally,4.7,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Algebra, Mathematics, Problem Solving, Linear Algebra, Applied Mathematics, Critical Thinking, Plot (Graphics), Mathematical Theory & Analysis, Computational Thinking, Decision Making"
Product Management: An Introduction,IBM,https://www.coursera.org/learn/product-management-an-introduction,4.6,Beginner · Course · 1 - 3 Months,
Algebra: Elementary to Advanced,Johns Hopkins University,https://www.coursera.org/specializations/algebra-elementary-to-advanced,4.8,Beginner · Specialization · 3 - 6 Months,
Payroll and Tax Fundamentals,"Automatic Data Processing, Inc. (ADP)",https://www.coursera.org/learn/payroll-and-tax-fundamentals,4.7,Beginner · Course · 1 - 4 Weeks,Skills you'll gain: Taxes
Epidemiology: The Basic Science of Public Health,The University of North Carolina at Chapel Hill,https://www.coursera.org/learn/epidemiology,4.7,Mixed · Course · 1 - 3 Months,Skills you'll gain: Epidemiology
Microsoft Power Platform Fundamentals PL-900 Exam Prep,Microsoft,https://www.coursera.org/specializations/microsoft-power-platform-fundamentals,4.2,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Data Visualization, Power BI"
Agroforestry,University of Florida,https://www.coursera.org/specializations/agroforestry-all,4.8,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Digital Marketing, Machine Learning, Marketing"
Responsible AI: Applying AI Principles with Google Cloud,Google Cloud,https://www.coursera.org/learn/responsible-ai-applying-ai-principles-with-google-cloud,4.5,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Finance, Investment Management, Leadership and Management, Project Management, Financial Analysis, Financial Management, Risk Management, Strategy and Operations, Contract Management, Business Analysis"
Sustainable Fashion,Copenhagen Business School,https://www.coursera.org/learn/sustainable-fashion,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Project Management, Process Analysis, Collaboration, Organizational Development, Communication, Decision Making, Strategy, Product Management, Business Communication, Adaptability, Agile Software Development, Change Management, Leadership and Management, People Analysis, Scrum (Software Development), Strategy and Operations, Budget Management, Continuous Integration, Risk Management, Spreadsheet Software, Professional Development, Programming Principles, Application Development, Software Engineering"
Unilever Digital Marketing Analyst,Unilever,https://www.coursera.org/professional-certificates/unilever-digital-marketing-analyst,4.7,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Business Process Management, Leadership and Management, Strategy and Operations, Business Transformation, Project Management, Business Analysis, Data Management, Business Development, Planning, Process Analysis, Software As A Service, Organizational Development, Risk Management, Agile Software Development, Cloud Computing, Investment Management, Operations Management, Systems Design, Design and Product, Mobile Development Tools, Security Engineering, Supply Chain and Logistics, BlockChain, Cloud Storage, Cryptography, Cyberattacks, Machine Learning Software, Mobile Security, Network Security"
Financing and Investing in Infrastructure,Università Bocconi,https://www.coursera.org/learn/infrastructure-investing,4.8,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Business Analysis, Data Analysis, Data Model, Spreadsheet Software, Statistical Analysis, Exploratory Data Analysis, Probability & Statistics, Critical Thinking, Data Analysis Software, Financial Analysis, General Statistics, Mathematics, Data Management, Mathematical Theory & Analysis, Regression, Databases, Statistical Tests, Big Data, Data Structures, SQL, Microsoft Excel, Data Visualization Software, Database Theory, Extract, Transform, Load, Linear Algebra, Cost Accounting, Tableau Software, Data Visualization, Decision Making"
Google Project Management (PT),Google,https://www.coursera.org/professional-certificates/gestao-de-projetos-do-google,4.9,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Computer Architecture, Operating Systems"
Information​ ​Systems,University of Minnesota,https://www.coursera.org/specializations/information-systems,4.8,Beginner · Specialization · 3 - 6 Months,
Excel to MySQL: Analytic Techniques for Business,Duke University,https://www.coursera.org/specializations/excel-mysql,4.6,Beginner · Specialization · 3 - 6 Months,
Introduction to Computers,Microsoft,https://www.coursera.org/learn/introduction-to-computers,4.7,Beginner · Course · 1 - 4 Weeks,
Embedding Sensors and Motors,University of Colorado Boulder,https://www.coursera.org/specializations/embedding-sensors-motors,4.6,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Business Transformation, Digital Marketing, Market Research, Marketing, Brand Management, Critical Thinking, Innovation, Marketing Design, Social Media, Strategy"
The Digital Marketing Revolution,University of Illinois Urbana-Champaign,https://www.coursera.org/learn/digital-marketing-revolution,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Python Programming, Regression, Statistical Analysis"
Overcoming Dyslexia,Yale University,https://www.coursera.org/learn/dyslexia,4.8,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Computer Networking, Internet Of Things, Network Architecture, Communication, Computer Programming, Computer Architecture, Network Model, Software Engineering, Human Computer Interaction, Feature Engineering, Interactive Design, Networking Hardware"
Introduction to Intellectual Property,University of Pennsylvania,https://www.coursera.org/learn/introduction-intellectual-property,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Business Intelligence, Data Model, Data Visualization, Tableau Software"
Abnormal Psychology,Wesleyan University,https://www.coursera.org/specializations/abnormal-psychology,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Computer Programming, Computer Science, Problem Solving"
Equine Welfare and Management,"University of California, Davis",https://www.coursera.org/learn/equine,4.9,Beginner · Course · 1 - 3 Months,
Teach English Now! Capstone Project 2,Arizona State University,https://www.coursera.org/learn/teaching-english-capstone-2,4.9,Beginner · Course · 1 - 3 Months,
Regression Analysis: Simplify Complex Data Relationships,Google,https://www.coursera.org/learn/regression-analysis-simplify-complex-data-relationships,4.7,Advanced · Course · 1 - 3 Months,
Hands-on Internet of Things,University of Illinois Urbana-Champaign,https://www.coursera.org/specializations/uiuc-iot,4.7,Intermediate · Specialization · 3 - 6 Months,
mRNAs as Medicines,Moderna,https://www.coursera.org/learn/mrnas-as-medicines,4.8,Beginner · Course · 1 - 4 Weeks,
"Decisions, Decisions: Dashboards and Reports",Google,https://www.coursera.org/learn/decisions-decisions-dashboards-and-reports,4.8,Advanced · Course · 1 - 3 Months,
Programming in C++: A Hands-on Introduction,Codio,https://www.coursera.org/specializations/hands-on-cpp,4.6,Beginner · Specialization · 3 - 6 Months,
Foundations of Public Health Practice,Imperial College London,https://www.coursera.org/specializations/foundations-public-health-practice,4.8,Beginner · Specialization · 3 - 6 Months,Skills you'll gain: Critical Thinking
Functional Programming in Scala,École Polytechnique Fédérale de Lausanne,https://www.coursera.org/specializations/scala,4.7,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Computer Programming, Programming Principles, Scala Programming, Theoretical Computer Science, Computational Thinking, Critical Thinking, Data Structures, Big Data, Algorithms, Apache, SQL"
Marketing Mix Implementation,IE Business School,https://www.coursera.org/specializations/marketing-mix,4.7,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Marketing, Product Strategy, Strategy, Customer Analysis, Market Analysis, Retail Sales, Strategy and Operations, Brand Management, Leadership and Management, Customer Relationship Management, Product Management, Sales, Business Development, Communication, Market Research, Marketing Management, Retail Store Operations, Supply Chain and Logistics, Advertising, Business Analysis, Business Psychology, Cost Accounting, Design and Product, Media Strategy & Planning, Critical Thinking, Finance, Marketing Psychology, Public Relations"
Excel/VBA for Creative Problem Solving,University of Colorado Boulder,https://www.coursera.org/specializations/excel-vba-creative-problem-solving,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Spreadsheet Software, Computer Programming, Problem Solving, Microsoft Excel, Programming Principles, Data Analysis, Critical Thinking, Algorithms, Computer Programming Tools, Computational Logic, Computational Thinking, Extract, Transform, Load"
Fundamentals of Reinforcement Learning,University of Alberta,https://www.coursera.org/learn/fundamentals-of-reinforcement-learning,4.8,Intermediate · Course · 1 - 3 Months,"Skills you'll gain: Machine Learning, Reinforcement Learning, Machine Learning Algorithms, Python Programming, Statistical Programming, Computer Programming, Decision Making"
Visualizing the Living Body: Diagnostic Imaging,Yale University,https://www.coursera.org/learn/diagnosticimaging,4.8,Intermediate · Course · 1 - 3 Months,"Skills you'll gain: Data Analysis, Data Visualization"
ADP Entry-Level Compensation and Benefits Analyst,"Automatic Data Processing, Inc. (ADP)",https://www.coursera.org/professional-certificates/adp-compensation-benefits-analyst,4.4,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Probability & Statistics, Data Visualization, General Statistics, Statistical Visualization, Basic Descriptive Statistics, Correlation And Dependence, Data Analysis, Statistical Tests, Minitab"
Data Analytics for Lean Six Sigma,University of Amsterdam,https://www.coursera.org/learn/data-analytics-for-lean-six-sigma,4.8,Beginner · Course · 1 - 3 Months,Skills you'll gain: Feature Engineering
"Data Modeling, Transformation, and Serving",DeepLearning.AI,https://www.coursera.org/learn/data-modeling-transformation-serving,4.7,Intermediate · Course · 1 - 4 Weeks,"Skills you'll gain: Human Computer Interaction, Virtual Reality, Computer Graphics, Interactive Design, User Experience, User Experience Design, Design and Product, Research and Design, Application Development, Product Development, Computer Programming, Product Design, Visual Design, Systems Design"
Extended Reality for Everybody,University of Michigan,https://www.coursera.org/specializations/extended-reality-for-everybody,4.7,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Change Management, Marketing, Project Management"
MBA Essentials,University of Glasgow,https://www.coursera.org/learn/mba-essentials,4.6,Intermediate · Course · 1 - 4 Weeks,"Skills you'll gain: Machine Learning, Microsoft Azure, Applied Machine Learning, Machine Learning Algorithms, Machine Learning Software, Cloud Computing, Python Programming, Human Learning, Algorithms, Big Data, Cloud Applications, Data Analysis, Regression, Cloud-Based Integration, Extract, Transform, Load, Training, Exploratory Data Analysis, Cloud Platforms, Data Management, Deep Learning, Experiment"
Microsoft Azure Data Scientist Associate (DP-100) Exam Prep,Microsoft,https://www.coursera.org/professional-certificates/azure-data-scientist,4.3,Intermediate · Professional Certificate · 3 - 6 Months,
Introduction to Chemistry:  Reactions and Ratios,Duke University,https://www.coursera.org/learn/intro-chemistry,4.7,Beginner · Course · 1 - 3 Months,"Skills you'll gain: BlockChain, FinTech, Finance, Cryptography, Investment Management, Algorithms, Innovation, Payments, System Security, Systems Design"
Cryptocurrency and Blockchain: An Introduction to Digital Currencies,University of Pennsylvania,https://www.coursera.org/learn/wharton-cryptocurrency-blockchain-introduction-digital-currency,4.6,Mixed · Course · 1 - 4 Weeks,"Skills you'll gain: Finance, Risk Management, Securities Sales, Securities Trading"
Introduction to Financial Engineering and Risk Management,Columbia University,https://www.coursera.org/learn/financial-engineering-intro,4.6,Intermediate · Course · 1 - 3 Months,"Skills you'll gain: Leadership and Management, Critical Thinking, Leadership Development, Decision Making, Professional Development, Strategy, Strategy and Operations, People Development, People Management, People Analysis, Organizational Development, Problem Solving, Talent Management, Communication, Emotional Intelligence, Change Management, Human Resources, Business Analysis, Business Psychology, Entrepreneurship, Research and Design, Creativity, Influencing"
"Strategic Leadership: Impact, Change, and Decision-Making",Dartmouth College,https://www.coursera.org/specializations/strategic-leadership-impact-change-decision-making,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Business Communication, Communication"
Corporate Communications,"University of California, Irvine",https://www.coursera.org/specializations/corporatecommunications,4.6,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: DevOps, Software Engineering, Strategy and Operations, Decision Making, Leadership and Management, Operational Analysis, Performance Management, User Experience, Problem Solving, Critical Thinking"
Site Reliability Engineering: Measuring and Managing Reliability,Google Cloud,https://www.coursera.org/learn/site-reliability-engineering-slos,4.5,Intermediate · Course · 1 - 3 Months,"Skills you'll gain: Machine Learning, Natural Language Processing, Deep Learning, Machine Learning Algorithms, Tensorflow, Python Programming, Computer Programming, Artificial Neural Networks, Machine Learning Software, Network Model"
Natural Language Processing in TensorFlow,DeepLearning.AI,https://www.coursera.org/learn/natural-language-processing-tensorflow,4.6,Intermediate · Course · 1 - 4 Weeks,"Skills you'll gain: Data Analysis, Data Science, General Statistics"
Pre-MBA Statistics,IIMA - IIM Ahmedabad,https://www.coursera.org/learn/pre-mbastatistics,4.6,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Creativity, Innovation, Leadership and Management, Storytelling"
Introduction to Sustainability,University of Illinois Urbana-Champaign,https://www.coursera.org/learn/sustainability,4.8,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Writing, Planning"
Design Thinking for Innovation,University of Virginia,https://www.coursera.org/learn/uva-darden-design-thinking-innovation,4.7,Beginner · Course · 1 - 3 Months,Skills you'll gain: Natural Language Processing
"Teach English Now! Second Language Reading, Writing, and Grammar ",Arizona State University,https://www.coursera.org/learn/tesol-writing,4.9,Beginner · Course · 1 - 3 Months,
Natural Language Processing with Attention Models,DeepLearning.AI,https://www.coursera.org/learn/attention-models-in-nlp,4.4,Intermediate · Course · 1 - 4 Weeks,
Medical Billing and Coding Essentials,MedCerts,https://www.coursera.org/learn/medical-billing-coding-essentials,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Communication, Critical Thinking"
Cost Accounting,Technical University of Munich (TUM),https://www.coursera.org/specializations/costaccounting,4.6,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Cost Accounting, Accounting, Account Management, Leadership and Management, General Accounting, Finance, Generally Accepted Accounting Principles (GAAP), Financial Analysis, Management Accounting, Process Analysis"
Spacecraft Dynamics and Control,University of Colorado Boulder,https://www.coursera.org/specializations/spacecraft-dynamics-control,4.8,Advanced · Specialization · 3 - 6 Months,"Skills you'll gain: Mathematics, Linear Algebra, Differential Equations, Angular, Mathematical Theory & Analysis, Algebra, Calculus, Geometry, Matlab, Problem Solving, Algorithms, Computer Programming, Spatial Analysis"
Psychological Research,American Psychological Association,https://www.coursera.org/specializations/psychological-research,4.8,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Data Analysis, General Statistics, Research and Design"
Introduction to Cybersecurity Fundamentals,Coursera Instructor Network,https://www.coursera.org/learn/introduction-to-cybersecurity-fundamentals,4.7,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Computer Security Incident Management, Leadership and Management"
Entrepreneurship: Launching an Innovative Business,"University of Maryland, College Park",https://www.coursera.org/specializations/business-entrepreneurship,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Entrepreneurship, Leadership and Management, Marketing, Strategy, Strategy and Operations, Business Analysis, Innovation, Investment Management, Planning, Customer Relationship Management, Entrepreneurial Finance, Business Process Management, Communication, Finance, Business Development, Financial Management, Sales, Business Intelligence, Design and Product, Market Analysis, Research and Design, Advertising, Customer Success, Financial Accounting, Decision Making, Financial Analysis"
Introduction to Google SEO,"University of California, Davis",https://www.coursera.org/learn/search-engine-optimization,4.6,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Algorithms, Data Analysis, Search Engine Optimization"
PwC GST Taxation Executive,PwC India,https://www.coursera.org/professional-certificates/pwc-gst-taxation-executive,4.6,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Leadership and Management, Finance, Financial Analysis, Taxes, Problem Solving"
Fundamentals of Music Theory,The University of Edinburgh,https://www.coursera.org/learn/edinburgh-music-theory,4.5,Beginner · Course · 1 - 3 Months,Skills you'll gain: Writing
Gemini for Google Workspace,Google Cloud,https://www.coursera.org/specializations/gemini-for-google-workspace,4.4,Beginner · Specialization · 1 - 3 Months,Skills you'll gain: Critical Thinking
Microsoft Copilot: Your Everyday AI Companion,Microsoft,https://www.coursera.org/specializations/microsoft-copilot-your-everyday-ai-companion,4.2,Beginner · Specialization · 1 - 3 Months,"Skills you'll gain: Data Analysis, Python Programming, Statistical Analysis, General Statistics, Probability & Statistics, Statistical Programming, Regression, Exploratory Data Analysis, Statistical Tests, Basic Descriptive Statistics, Computer Programming, Machine Learning Algorithms"
Sports Performance Analytics,University of Michigan,https://www.coursera.org/specializations/sports-analytics,4.5,Intermediate · Specialization · 3 - 6 Months,
Réussir le Changement,ESSEC Business School,https://www.coursera.org/learn/reussir-le-changement,4.5,Mixed · Course · 1 - 3 Months,"Skills you'll gain: Change Management, Leadership and Management, Project Management, Strategy, Communication, Strategy and Operations, Organizational Development, People Management, Business Transformation, Collaboration"
Excellence in Online Teaching,Johns Hopkins University,https://www.coursera.org/learn/excellence-in-online-teaching,4.5,Beginner · Course · 1 - 3 Months,"Skills you'll gain: Leadership and Management, Professional Development"
Django for Everybody,University of Michigan,https://www.coursera.org/specializations/django,4.7,Intermediate · Specialization · 3 - 6 Months,"Skills you'll gain: Web Development, Django (Web Framework), Computer Programming, Javascript, Other Web Frameworks, Data Model, Python Programming, SQL"
Microsoft Azure AI Fundamentals AI-900 Exam Prep,Microsoft,https://www.coursera.org/specializations/microsoft-azure-ai-900-ai-fundamentals,4.6,Beginner · Specialization · 3 - 6 Months,"Skills you'll gain: Machine Learning, Microsoft Azure, Machine Learning Software, Applied Machine Learning, Human Learning, Machine Learning Algorithms, Natural Language Processing, Computer Vision, Algorithms, Training, Cloud Computing, Human Computer Interaction, Regression"
Advanced Statistics for Data Science,Johns Hopkins University,https://www.coursera.org/specializations/advanced-statistics-data-science,4.4,Advanced · Specialization · 3 - 6 Months,"Skills you'll gain: General Statistics, Probability & Statistics, Mathematics, Statistical Tests, Linear Algebra, Algebra, Regression, Statistical Analysis, Biostatistics, Probability Distribution, Bayesian Statistics, Correlation And Dependence, Estimation, Basic Descriptive Statistics, Mathematical Theory & Analysis"
Introduction to Git and GitHub,Google,https://www.coursera.org/learn/introduction-git-github,4.8,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Collaboration, Computer Programming, Python Programming"
Customer Relationship Management,Starweaver,https://www.coursera.org/learn/customer-relationship-management,4.6,Beginner · Course · 1 - 4 Weeks,"Skills you'll gain: Customer Relationship Management, Leadership and Management, Problem Solving"
MathWorks Computer Vision Engineer,MathWorks,https://www.coursera.org/professional-certificates/mathworks-computer-vision-engineer,4.7,Beginner · Professional Certificate · 3 - 6 Months,"Skills you'll gain: Matlab, Data Visualization, Computer Graphic Techniques, Computer Vision, Machine Learning, Scientific Visualization, Visualization (Computer Graphics), Deep Learning"
